Photocatalytic Activity of Ag3PO4 Nanoparticle/TiO2 Nanobelt Heterostructures,Photocatalytic activity of Ag 3 PO 4 nanoparticle/TiO 2 nanobelt heterostructures,P Hu,62,28.57%,18.18%
Molecular catalysis of the oxygen reduction reaction by iron porphyrin catalysts tethered into Nafion layers: an electrochemical study in solution and a membrane-electrode-assembly study in fuel cells,Molecular catalysis of the oxygen reduction reaction by iron porphyrin catalysts tethered into Nafion layers: An electrochemical study in solution and a membrane …,T Mugadza X Kang S Chen,31,77.78%,100.00%
Computational Study of Bridge-Mediated Intervalence Electron Transfer. II. Couplings in Different Metallocene Complexes,Computational study of bridge-mediated intervalence electron transfer II: couplings in different metallocene complexes,H Wang S Chen,3,23.08%,23.08%
Carbon Nanoparticles-Supported Palladium Nanostructures for Formic Acid Electrooxidation,Nanostructured Pt/C and Pd/C catalysts for direct formic acid fuel cells,,239,12.50%,9.09%
Ligand-Mediated Electrocatalytic Activity of Pt Nanoparticles for Oxygen Reduction Reactions,Ligand-mediated electrocatalytic activity of Pt nanoparticles for oxygen reduction reactions,X Kang Y Song S Chen,39,30.00%,30.00%
Electronic conductivity of alkyne-capped ruthenium-nanoparticles,Electronic conductivity of alkyne-capped ruthenium nanoparticles,X Kang S Chen,27,80.00%,66.67%
Enhancement of the electrocatalytic activity of Pt nanoparticles in oxygen reduction by chlorophenyl functionalization,Enhancement of the electrocatalytic activity of Pt nanoparticles in oxygen reduction by chlorophenyl functionalization,X Kang Y Song S Chen,56,100.00%,100.00%
Alkyne-Functionalized Ruthenium Nanoparticles: Ruthenium-Vinylidene Bonds at the Metal-Ligand Interface,Alkyne-functionalized ruthenium nanoparticles: ruthenium–vinylidene bonds at the metal–ligand interface,X Kang,41,22.22%,22.22%
Comparison of interfacial activity between homogeneous and Janus gold nanoparticles by pendant drop tensiometry,Comparison of the interfacial activity between homogeneous and Janus gold nanoparticles by pendant drop tensiometry,MA Fernandez-Rodriguez Y Song,22,100.00%,93.33%
Removal of As(III) and As(V) from aqueous solutions using nanoscalezero valent iron-reduced graphite oxide modified composites,Removal of As (III) and As (V) from aqueous solutions using nanoscale zero valent iron-reduced graphite oxide modified composites,Y Wu,107,81.25%,68.42%
"Ruthenium Nanoparticles Stabilized by the Self-Assembly of Acetylene, Carboxylate, and Thiol Derivatives","Ruthenium Nanoparticles Stabilized by the Self-Assembly of Acetylene, Carboxylate, and Thiol Derivatives",L Chen Y Song P Hu,6,100.00%,100.00%
Nitrene-Functionalized Ruthenium Nanoparticles: Selective Manipulation of Nanoparticle Electronic Conductivity by Vinyl Derivatives,Nitrene-functionalized ruthenium nanoparticles: Selective manipulation of nanoparticle electronic conductivity by vinyl derivatives,X Kang K Liu S Chen,4,25.00%,25.00%
"Janus Nanoparticles: Preparation, Characterization and Application","Janus nanoparticles: preparation, characterization, and applications",Y Song S Chen,31,33.33%,33.33%
Structural Manipulation of the Photocatalytic Activity of TiO2 Nanotube Arrays,Structural manipulation of the photocatalytic activity of TiO2 nanotube arrays,S Chen,0,50.00%,50.00%
Oxygen Reduction Catalyzed by Au-TiO2 Nanocomposites in Alkaline Media,Oxygen reduction catalyzed by Au–TiO2 nanocomposites in alkaline media,C Lin Y Song S Chen,25,33.33%,33.33%
Bismuth Titanate Nanobelts Through a Low-Temperature Nanoscale Solid-State Reaction,Bismuth titanate nanobelts through a low-temperature nanoscale solid-state reaction,S Chen,17,22.22%,22.22%
High power density microbial fuel cell with flexible 3D graphene–nickel foam as anode,High power density microbial fuel cell with flexible 3D graphene–nickel foam as anode,H Wang G Wang Y Ling Y Song X Lu,120,100.00%,100.00%
Intraparticle Donor-Acceptor Dyads by Conjugated Metal-Ligand Linkages,Intraparticle donor–acceptor dyads prepared using conjugated metal–ligand linkages,BD Phebus Y Song P Hu,4,14.29%,12.50%
"TiO2 nanotubes/ZnO/CdS ternary nanocomposites: Preparation, Characterization and Photocatalysis","TiO2 nanotubes/ZnO/CdS ternary nanocomposites: preparation, characterization and photocatalysis",Y Song S Chen,12,62.50%,62.50%
Manganese oxide/graphene oxide composites for high-energy aqueous asymmetric electrochemical capacitors,Manganese oxide/graphene oxide composites for high-energy aqueous asymmetric electrochemical capacitors,CJ Jafta MK Mathe M Kebede,51,100.00%,100.00%
Trimetallic Ag@AuPt Neapolitan Nanoparticles,Trimetallic Ag@ AuPt Neapolitan nanoparticles,Y Song S Chen,9,50.00%,40.00%
Enhanced Photocatalytic Performances of CeO2/TiO2 Nanobelt Heterostructures,Enhanced photocatalytic performances of CeO2/TiO2 nanobelt heterostructures,J Tian,119,42.86%,42.86%
Effective photocatalysis of functional nanocomposites based on carbon and TiO2 nanoparticles,Effective photocatalysis of functional nanocomposites based on carbon and TiO 2 nanoparticles,Y Song S Chen,53,90.91%,83.33%
Oxygen Reduction Catalyzed by Platinum Nanoparticles Supported on Graphene Quantum Dots,Oxygen reduction catalyzed by platinum nanoparticles supported on graphene quantum dots,Y Song K Liu,78,27.27%,27.27%
Nano-p–n junction heterostructures based on TiO2 nanobelts for the electrocatalytic oxidation of 6-phosphate aminopurine,Nano-p–n junction heterostructures enhanced TiO2 nanobelts biosensing electrode,S Chen Z Huang,3,35.71%,62.50%
"Alkyne-functionalized palladium nanoparticles: synthesis, characterization, and electrocatalytic activity in ethylene glycol oxidation","Alkyne-functionalized palladium nanoparticles: Synthesis, characterization, and electrocatalytic activity in ethylene glycol oxidation",Y Song X Kang S Chen,20,91.67%,91.67%
Synthesis of a ferrocene-functionalized unsymmetrical benzo[b]thienyl-thienylethene photoswitch with a cyclopentene core,Synthesis of a ferrocene-functionalized unsymmetrical benzo [b] thienyl-thienylethene photoswitch with a cyclopentene core,X Kang S Chen,5,90.91%,76.92%
Electrocatalytic Activity of Ligand-Functionalized Silver Nanoparticles in Oxygen Reduction,Advanced electrocatalysts on the basis of bare Au nanomaterials for biofuel cell applications,S Hebié Y Holade M Sentis,20,11.11%,7.69%
High-performance aqueous asymmetric electrochemical capacitor based on graphene oxide/cobalt(II)-tetrapyrazinoporphyrazine hybrids,High-performance aqueous asymmetric electrochemical capacitors based on graphene oxide/cobalt (II)-tetrapyrazinoporphyrazine hybrids,KI Ozoemena CJ Jafta,26,80.00%,72.73%
Platinum Nanoparticles Functionalized with Acetylene Derivatives: Electronic Conductivity and Electrocatalytic Activity in Oxygen Reduction,Platinum nanoparticles functionalized with acetylene derivatives: Electronic conductivity and electrocatalytic activity in oxygen reduction,K Liu X Kang Y Song,26,35.71%,35.71%
Charge Transport at the Metal-Organic Interface,Charge transport at the metal-organic interface,S Chen H Liu,15,50.00%,50.00%
Direct Growth of Carbon Nanofibers to Generate a 3D Porous Platform on Metal Contact to Enable ORR,Direct growth of carbon nanofibers to generate a 3D porous platform on a metal contact to enable an oxygen reduction reaction,D Pan M Ombaba S Chen,29,47.06%,33.33%
AgAu bimetallic Janus nanoparticles and their electrocatalytic activity for oxygen reduction in alkaline media,AgAu bimetallic Janus nanoparticles and their electrocatalytic activity for oxygen reduction in alkaline media,Y Song K Liu S Chen,39,100.00%,100.00%
UV-Visible-Light-Activated Photocatalyst Based on Bi2O3/Bi4Ti3O12/TiO2 Double-Heterostructured TiO2 Nanobelts,UV-visible-light-activated photocatalysts based on Bi 2 O 3/Bi 4 Ti 3 O 12/TiO 2 double-heterostructured TiO 2 nanobelts,,35,12.50%,5.56%
Charge Transport at the Metal Oxide and Organic Interface,Charge transport at the metal oxide and organic interface,H Liu S Chen,13,44.44%,44.44%
Nitrene-Functionalized Ruthenium Nanoparticles,Nitrene-functionalized ruthenium nanoparticles,X Kang Y Song S Chen,15,0.00%,0.00%
Photocatalytic Activity of Ag3PO4 Nanoparticle/TiO2 Nanobelt Heterostructures,Photocatalytic activity of Ag 3 PO 4 nanoparticle/TiO 2 nanobelt heterostructures,P Hu,62,28.57%,18.18%
Molecular catalysis of the oxygen reduction reaction by iron porphyrin catalysts tethered into Nafion layers: an electrochemical study in solution and a membrane-electrode-assembly study in fuel cells,Molecular catalysis of the oxygen reduction reaction by iron porphyrin catalysts tethered into Nafion layers: An electrochemical study in solution and a membrane …,T Mugadza X Kang S Chen,31,77.78%,100.00%
Computational Study of Bridge-Mediated Intervalence Electron Transfer. II. Couplings in Different Metallocene Complexes,Computational study of bridge-mediated intervalence electron transfer II: couplings in different metallocene complexes,H Wang S Chen,3,23.08%,23.08%
Carbon Nanoparticles-Supported Palladium Nanostructures for Formic Acid Electrooxidation,Nanostructured Pt/C and Pd/C catalysts for direct formic acid fuel cells,,239,12.50%,9.09%
Ligand-Mediated Electrocatalytic Activity of Pt Nanoparticles for Oxygen Reduction Reactions,Ligand-mediated electrocatalytic activity of Pt nanoparticles for oxygen reduction reactions,X Kang Y Song S Chen,39,30.00%,30.00%
Electronic conductivity of alkyne-capped ruthenium-nanoparticles,Electronic conductivity of alkyne-capped ruthenium nanoparticles,X Kang S Chen,27,80.00%,66.67%
Enhancement of the electrocatalytic activity of Pt nanoparticles in oxygen reduction by chlorophenyl functionalization,Enhancement of the electrocatalytic activity of Pt nanoparticles in oxygen reduction by chlorophenyl functionalization,X Kang Y Song S Chen,56,100.00%,100.00%
Alkyne-Functionalized Ruthenium Nanoparticles: Ruthenium-Vinylidene Bonds at the Metal-Ligand Interface,Alkyne-functionalized ruthenium nanoparticles: ruthenium–vinylidene bonds at the metal–ligand interface,X Kang,41,22.22%,22.22%
Comparison of interfacial activity between homogeneous and Janus gold nanoparticles by pendant drop tensiometry,Comparison of the interfacial activity between homogeneous and Janus gold nanoparticles by pendant drop tensiometry,MA Fernandez-Rodriguez Y Song,22,100.00%,93.33%
Removal of As(III) and As(V) from aqueous solutions using nanoscalezero valent iron-reduced graphite oxide modified composites,Removal of As (III) and As (V) from aqueous solutions using nanoscale zero valent iron-reduced graphite oxide modified composites,Y Wu,107,81.25%,68.42%
"Ruthenium Nanoparticles Stabilized by the Self-Assembly of Acetylene, Carboxylate, and Thiol Derivatives","Ruthenium Nanoparticles Stabilized by the Self-Assembly of Acetylene, Carboxylate, and Thiol Derivatives",L Chen Y Song P Hu,6,100.00%,100.00%
Nitrene-Functionalized Ruthenium Nanoparticles: Selective Manipulation of Nanoparticle Electronic Conductivity by Vinyl Derivatives,Nitrene-functionalized ruthenium nanoparticles: Selective manipulation of nanoparticle electronic conductivity by vinyl derivatives,X Kang K Liu S Chen,4,25.00%,25.00%
"Janus Nanoparticles: Preparation, Characterization and Application","Janus nanoparticles: preparation, characterization, and applications",Y Song S Chen,31,33.33%,33.33%
Structural Manipulation of the Photocatalytic Activity of TiO2 Nanotube Arrays,Structural manipulation of the photocatalytic activity of TiO2 nanotube arrays,S Chen,0,50.00%,50.00%
Oxygen Reduction Catalyzed by Au-TiO2 Nanocomposites in Alkaline Media,Oxygen reduction catalyzed by Au–TiO2 nanocomposites in alkaline media,C Lin Y Song S Chen,25,33.33%,33.33%
Bismuth Titanate Nanobelts Through a Low-Temperature Nanoscale Solid-State Reaction,Bismuth titanate nanobelts through a low-temperature nanoscale solid-state reaction,S Chen,17,22.22%,22.22%
High power density microbial fuel cell with flexible 3D graphene–nickel foam as anode,High power density microbial fuel cell with flexible 3D graphene–nickel foam as anode,H Wang G Wang Y Ling Y Song X Lu,120,100.00%,100.00%
Intraparticle Donor-Acceptor Dyads by Conjugated Metal-Ligand Linkages,Intraparticle donor–acceptor dyads prepared using conjugated metal–ligand linkages,BD Phebus Y Song P Hu,4,14.29%,12.50%
"TiO2 nanotubes/ZnO/CdS ternary nanocomposites: Preparation, Characterization and Photocatalysis","TiO2 nanotubes/ZnO/CdS ternary nanocomposites: preparation, characterization and photocatalysis",Y Song S Chen,12,62.50%,62.50%
Manganese oxide/graphene oxide composites for high-energy aqueous asymmetric electrochemical capacitors,Manganese oxide/graphene oxide composites for high-energy aqueous asymmetric electrochemical capacitors,CJ Jafta MK Mathe M Kebede,51,100.00%,100.00%
Trimetallic Ag@AuPt Neapolitan Nanoparticles,Trimetallic Ag@ AuPt Neapolitan nanoparticles,Y Song S Chen,9,50.00%,40.00%
Enhanced Photocatalytic Performances of CeO2/TiO2 Nanobelt Heterostructures,Enhanced photocatalytic performances of CeO2/TiO2 nanobelt heterostructures,J Tian,119,42.86%,42.86%
Effective photocatalysis of functional nanocomposites based on carbon and TiO2 nanoparticles,Effective photocatalysis of functional nanocomposites based on carbon and TiO 2 nanoparticles,Y Song S Chen,53,90.91%,83.33%
Oxygen Reduction Catalyzed by Platinum Nanoparticles Supported on Graphene Quantum Dots,Oxygen reduction catalyzed by platinum nanoparticles supported on graphene quantum dots,Y Song K Liu,78,27.27%,27.27%
Nano-p–n junction heterostructures based on TiO2 nanobelts for the electrocatalytic oxidation of 6-phosphate aminopurine,Nano-p–n junction heterostructures enhanced TiO2 nanobelts biosensing electrode,S Chen Z Huang,3,35.71%,62.50%
"Alkyne-functionalized palladium nanoparticles: synthesis, characterization, and electrocatalytic activity in ethylene glycol oxidation","Alkyne-functionalized palladium nanoparticles: Synthesis, characterization, and electrocatalytic activity in ethylene glycol oxidation",Y Song X Kang S Chen,20,91.67%,91.67%
Synthesis of a ferrocene-functionalized unsymmetrical benzo[b]thienyl-thienylethene photoswitch with a cyclopentene core,Synthesis of a ferrocene-functionalized unsymmetrical benzo [b] thienyl-thienylethene photoswitch with a cyclopentene core,X Kang S Chen,5,90.91%,76.92%
Electrocatalytic Activity of Ligand-Functionalized Silver Nanoparticles in Oxygen Reduction,Advanced electrocatalysts on the basis of bare Au nanomaterials for biofuel cell applications,S Hebié Y Holade M Sentis,20,11.11%,7.69%
High-performance aqueous asymmetric electrochemical capacitor based on graphene oxide/cobalt(II)-tetrapyrazinoporphyrazine hybrids,High-performance aqueous asymmetric electrochemical capacitors based on graphene oxide/cobalt (II)-tetrapyrazinoporphyrazine hybrids,KI Ozoemena CJ Jafta,26,80.00%,72.73%
